epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
287,1148,0.2747311,0.27403858,nan,0.27404344,nan,0.00046465232,0.0004581741,6.4782707e-06,0.00022786675,58.736572,0.0039714444,1.0,1.0,0.27694896,0.27627113,nan,0.27627426,nan,0.00044936308,0.00044240378,6.9592934e-06,0.00022846465,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
288,1152,0.27467552,0.2739815,nan,0.27400008,nan,0.00046519487,0.00045781236,7.382528e-06,0.00022877596,58.771713,0.0039714444,1.0,1.0,0.27690127,0.27622074,nan,0.2762368,nan,0.00045131426,0.00044368271,7.631563e-06,0.00022922261,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
289,1156,0.274552,0.2738578,nan,0.27390048,nan,0.00046463494,0.0004571928,7.4421387e-06,0.00022954968,59.111202,0.0039714444,1.0,1.0,0.27686253,0.2761785,nan,0.276196,nan,0.00045396094,0.0004464917,7.4692316e-06,0.0002300724,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
290,1160,0.27456254,0.2738665,nan,0.2738767,nan,0.00046565494,0.0004577741,7.880835e-06,0.00023036041,59.74407,0.0039714444,1.0,1.0,0.27694276,0.27626282,nan,0.27624276,nan,0.0004490811,0.00044129303,7.788059e-06,0.00023086314,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
291,1164,0.27454144,0.27384338,nan,0.27385336,nan,0.0004670638,0.00045963353,7.4303143e-06,0.00023100319,58.322926,0.0039714444,1.0,1.0,0.27683845,0.27616194,nan,0.2761862,nan,0.00044519053,0.00043814367,7.0468636e-06,0.00023131492,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
292,1168,0.2746093,0.27391568,nan,0.273897,nan,0.0004621632,0.00045478408,7.379139e-06,0.00023147298,60.10968,0.0039714444,1.0,1.0,0.27676755,0.27608365,nan,0.2761144,nan,0.00045216686,0.00044438787,7.778989e-06,0.00023174523,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
293,1172,0.27450967,0.2738119,nan,0.27383745,nan,0.00046584895,0.00045828926,7.559691e-06,0.00023190587,54.002693,0.0039714444,1.0,1.0,0.27673802,0.27606001,nan,0.27607632,nan,0.00044573017,0.00043843736,7.2928165e-06,0.00023227968,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
294,1176,0.27438152,0.27368644,nan,0.27373174,nan,0.0004624796,0.00045514284,7.3367764e-06,0.00023259205,51.47554,0.0039714444,1.0,1.0,0.27697805,0.27629858,nan,0.2762319,nan,0.00044625028,0.00043878934,7.4609493e-06,0.0002332068,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
295,1180,0.27453366,0.2738384,nan,0.2738064,nan,0.00046174426,0.00045415622,7.588023e-06,0.00023351477,61.05883,0.0039714444,1.0,1.0,0.27683386,0.27615198,nan,0.27617598,nan,0.00044787803,0.00044054663,7.331393e-06,0.00023399963,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
296,1184,0.27444813,0.2737528,nan,0.27376887,nan,0.00046108413,0.00045375584,7.3283045e-06,0.0002342419,59.20211,0.0039714444,1.0,1.0,0.2766803,0.27600396,nan,0.27605557,nan,0.000441738,0.00043419242,7.545561e-06,0.00023461643,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
297,1188,0.27437192,0.27367392,nan,0.2737024,nan,0.00046312608,0.00045559218,7.5338844e-06,0.00023483837,54.016296,0.0039714444,1.0,1.0,0.27684033,0.27615717,nan,0.27612668,nan,0.00044787847,0.0004405259,7.3525603e-06,0.00023528551,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
298,1192,0.27441558,0.27371654,nan,0.2737123,nan,0.00046343316,0.00045595824,7.4749196e-06,0.00023558982,54.087555,0.0039714444,1.0,1.0,0.2769825,0.27629983,nan,0.2762479,nan,0.00044664304,0.00043927043,7.372626e-06,0.00023600979,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
299,1196,0.27440697,0.27370796,nan,0.27370927,nan,0.00046283327,0.00045533033,7.5029257e-06,0.00023617191,57.394436,0.0039714444,1.0,1.0,0.2768673,0.27617773,nan,0.27619877,nan,0.00045293206,0.00044525773,7.674327e-06,0.00023663924,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
300,1200,0.2745893,0.27389225,nan,0.27383736,nan,0.00046014212,0.00045237943,7.762705e-06,0.00023689162,56.729313,0.0039714444,1.0,1.0,0.27686495,0.27618295,nan,0.2761877,nan,0.00044487935,0.0004370834,7.795963e-06,0.00023711936,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
301,1204,0.2744017,0.27370262,nan,0.27374303,nan,0.00046179144,0.00045381917,7.972247e-06,0.0002372982,55.465424,0.0039714444,1.0,1.0,0.27683404,0.27613917,nan,0.2761537,nan,0.00045739886,0.00044880676,8.592084e-06,0.00023747684,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
302,1208,0.2743127,0.27361277,nan,0.27365184,nan,0.0004623606,0.00045365625,8.704372e-06,0.00023761691,53.691483,0.0039714444,1.0,1.0,0.27651298,0.27582684,nan,0.2759249,nan,0.00044829212,0.00043993685,8.35526e-06,0.00023784798,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
303,1212,0.27424455,0.27355027,nan,0.27358073,nan,0.00045620167,0.0004477399,8.461793e-06,0.0002380596,56.260075,0.0039714444,1.0,1.0,0.27700815,0.2763275,nan,0.2762067,nan,0.00044217042,0.000433527,8.643422e-06,0.00023849125,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
304,1216,0.27433187,0.2736318,nan,0.2736165,nan,0.00046134283,0.00045253438,8.80844e-06,0.0002387281,60.308067,0.0039714444,1.0,1.0,0.27685493,0.27615938,nan,0.27617356,nan,0.00045641098,0.00044770344,8.707531e-06,0.00023914354,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
305,1220,0.27438703,0.27367768,nan,0.27365932,nan,0.000470012,0.0004611243,8.887685e-06,0.0002393426,60.843914,0.0039714444,1.0,1.0,0.2768687,0.27617547,nan,0.2761749,nan,0.00045357467,0.0004445788,8.995883e-06,0.00023967253,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
306,1224,0.27446234,0.2737676,nan,0.2737351,nan,0.00045506388,0.0004461657,8.898185e-06,0.00023970763,65.077576,0.0039714444,1.0,1.0,0.27686012,0.27617553,nan,0.27617535,nan,0.00044477385,0.0004360211,8.752755e-06,0.00023980704,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
307,1228,0.2744218,0.2737168,nan,0.2737223,nan,0.00046489676,0.00045594966,8.947101e-06,0.00024009949,66.15501,0.0039714444,1.0,1.0,0.27697167,0.2762768,nan,0.27624637,nan,0.00045421568,0.00044561442,8.601258e-06,0.00024065904,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
308,1232,0.27431887,0.2736171,nan,0.27364865,nan,0.00046100223,0.0004519201,9.082146e-06,0.00024078849,58.448017,0.0039714444,1.0,1.0,0.27676612,0.2760775,nan,0.27612817,nan,0.0004475823,0.00043872613,8.856178e-06,0.00024103836,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
309,1236,0.27429876,0.27359498,nan,0.27361107,nan,0.00046253175,0.00045336245,9.169324e-06,0.0002412665,56.80224,0.0039714444,1.0,1.0,0.2769387,0.27624872,nan,0.27621257,nan,0.00044830114,0.00043963332,8.667822e-06,0.00024169963,False,0.0,0.5541818662457592,5.0,80,1,80,True,4,0.1,10.0,40,162,0.03707941983467254,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,5.593223344780436e-06,8.697186582752561e-07,80,0,0.0,0.0001486682991122677,0.08673746081397818,0.0,80,0.005,0,True,10000.0,1.0,0.003971444231093895,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
